label:v(.5)
88244
0	-65
0.000952386	-65.0001
0.00250338	-65.0003
0.00512434	-65.0006
0.00774531	-65.0009
0.0129395	-65.0013
0.0181337	-65.0016
0.0329952	-65.0022
0.0478568	-65.0027
0.0627183	-65.0033
0.0775798	-65.004
0.0924413	-65.005
0.118291	-65.0071
0.162371	-65.0119
0.233667	-65.0217
0.304963	-65.0334
0.433932	-65.0573
0.5629	-65.0832
0.814296	-65.1365
1.06569	-65.1908
1.31709	-65.2452
1.56848	-65.3001
1.81988	-65.3552
2.07127	-65.4101
2.58087	-65.5196
3.09047	-65.6284
3.60006	-65.7359
4.10966	-65.8419
5.0451	-66.0324
5.98054	-66.218
6.91598	-66.3986
8.34159	-66.6641
9.7672	-66.9177
11.9851	-67.2902
14.2029	-67.6359
16.4208	-67.9558
18.6386	-68.2507
20.8565	-68.5227
23.0744	-68.7723
25.2922	-69.0011
27.5101	-69.2095
29.7279	-69.3995
31.9458	-69.5718
34.1637	-69.7278
36.3815	-69.8679
38.5994	-69.9934
40.8172	-70.1051
43.0351	-70.2043
45.253	-70.2913
47.4708	-70.3675
49.6887	-70.4333
51.9066	-70.4897
54.1244	-70.5372
56.3423	-70.5768
58.5601	-70.6089
60.778	-70.6343
62.9959	-70.6535
66.7484	-70.6736
70.501	-70.6801
74.2536	-70.6753
82.9028	-70.6339
91.552	-70.5638
100	-70.4842
100	-70.4842
100	-70.481
100.001	-70.4778
100.001	-70.4716
100.002	-70.4655
100.003	-70.4542
100.005	-70.4376
100.008	-70.4058
100.011	-70.3751
100.015	-70.3453
100.018	-70.3162
100.024	-70.2719
100.029	-70.2291
100.034	-70.1875
100.044	-70.1159
100.053	-70.0475
100.069	-69.9371
100.086	-69.8335
100.102	-69.7358
100.118	-69.6433
100.142	-69.5128
100.167	-69.3915
100.191	-69.2782
100.271	-68.9498
100.35	-68.6732
100.43	-68.4333
100.509	-68.2194
100.589	-68.0251
100.669	-67.8465
100.748	-67.681
100.828	-67.5264
100.958	-67.2934
101.088	-67.0791
101.301	-66.7592
101.514	-66.466
101.726	-66.1916
101.939	-65.9317
102.276	-65.5414
102.612	-65.17
102.949	-64.8131
103.285	-64.4675
103.622	-64.1287
103.959	-63.7974
104.295	-63.4714
104.632	-63.1519
104.968	-62.8366
105.305	-62.5234
105.642	-62.213
105.978	-61.9051
106.315	-61.6022
106.652	-61.3022
106.988	-61.0037
107.325	-60.7031
107.559	-60.494
107.794	-60.2876
108.028	-60.0814
108.263	-59.8738
108.497	-59.6671
108.732	-59.4613
108.966	-59.252
109.201	-59.0397
109.435	-58.8299
109.67	-58.6261
109.904	-58.414
109.93	-58.389
109.957	-58.3646
109.983	-58.3407
110.009	-58.3169
110.035	-58.2928
110.061	-58.2686
110.088	-58.2445
110.128	-58.2076
110.168	-58.1707
110.208	-58.1337
110.248	-58.0966
110.288	-58.0593
110.328	-58.022
110.392	-57.9625
110.456	-57.9028
110.52	-57.8429
110.584	-57.7828
110.647	-57.7227
110.711	-57.6624
110.775	-57.602
110.839	-57.5413
110.903	-57.4803
110.967	-57.419
111.031	-57.3574
111.095	-57.2954
111.159	-57.2331
111.222	-57.1704
111.286	-57.1074
111.35	-57.044
111.414	-56.9804
111.478	-56.9164
111.542	-56.8521
111.606	-56.7874
111.746	-56.6435
111.887	-56.4982
112.027	-56.3501
112.168	-56.1984
112.309	-56.0434
112.449	-55.8851
112.737	-55.5506
112.85	-55.4156
112.962	-55.2766
113.074	-55.1333
113.186	-54.9861
113.298	-54.8345
113.41	-54.6791
113.522	-54.5179
113.635	-54.3489
113.747	-54.1717
113.859	-53.9855
113.971	-53.7902
114.083	-53.5822
114.195	-53.3577
114.307	-53.1143
114.365	-52.9798
114.423	-52.8374
114.481	-52.6857
114.539	-52.5237
114.597	-52.349
114.655	-52.1588
114.712	-51.9498
114.77	-51.7168
114.785	-51.6544
114.799	-51.5897
114.814	-51.5226
114.841	-51.3888
114.868	-51.2442
114.895	-51.0869
114.923	-50.9141
114.95	-50.7221
114.964	-50.6169
114.977	-50.505
114.991	-50.3854
115.005	-50.257
115.019	-50.1183
115.032	-49.9675
115.046	-49.8023
115.054	-49.7056
115.061	-49.6033
115.069	-49.4948
115.076	-49.3793
115.084	-49.2558
115.091	-49.1232
115.099	-48.9803
115.106	-48.8253
115.114	-48.6563
115.117	-48.5665
115.121	-48.4724
115.125	-48.3735
115.129	-48.2694
115.132	-48.1595
115.136	-48.0433
115.14	-47.9201
115.144	-47.7891
115.147	-47.6494
115.151	-47.4999
115.155	-47.3393
115.157	-47.2496
115.159	-47.1562
115.161	-47.0589
115.163	-46.9572
115.165	-46.851
115.168	-46.6579
115.171	-46.4484
115.175	-46.2203
115.178	-45.9707
115.184	-45.517
115.189	-44.9831
115.192	-44.6095
115.196	-44.1937
115.199	-43.7303
115.202	-43.2144
115.205	-42.6422
115.209	-42.011
115.212	-41.3204
115.215	-40.5719
115.219	-39.7689
115.222	-38.9159
115.225	-38.0178
115.229	-37.0795
115.232	-36.1051
115.235	-35.0979
115.238	-34.0606
115.242	-32.9947
115.245	-31.901
115.248	-30.7798
115.252	-29.6304
115.257	-27.8217
115.262	-25.9391
115.267	-23.9753
115.272	-21.9224
115.277	-19.7725
115.282	-17.5184
115.287	-15.1536
115.292	-12.673
115.297	-10.0735
115.302	-7.35435
115.307	-4.51726
115.312	-1.56782
115.317	1.48374
115.322	4.62124
115.327	7.82179
115.332	11.0549
115.337	14.2828
115.342	17.4615
115.347	20.5434
115.352	23.4811
115.357	26.2313
115.362	28.7584
115.367	31.0377
115.372	33.0558
115.378	34.8112
115.385	36.9771
115.393	38.6224
115.4	39.8233
115.408	40.6589
115.415	41.2013
115.423	41.5121
115.431	41.6424
115.438	41.6331
115.451	41.3951
115.463	40.964
115.476	40.4065
115.488	39.7692
115.501	39.087
115.513	38.3852
115.526	37.6814
115.538	36.9857
115.55	36.3018
115.563	35.6256
115.575	34.946
115.588	34.2477
115.6	33.516
115.613	32.739
115.625	31.9093
115.638	31.0237
115.65	30.082
115.663	29.0869
115.675	28.0425
115.688	26.954
115.7	25.8271
115.713	24.6671
115.736	22.4261
115.759	20.1208
115.783	17.7785
115.806	15.4227
115.83	13.0735
115.853	10.7482
115.876	8.46124
115.9	6.22516
115.923	4.05085
115.946	1.94684
115.962	0.609098
115.977	-0.696211
115.992	-1.96986
116.008	-3.21319
116.023	-4.42799
116.038	-5.61625
116.053	-6.78006
116.069	-7.92138
116.084	-9.04194
116.108	-10.7279
116.131	-12.3721
116.155	-13.9767
116.178	-15.5423
116.202	-17.0681
116.225	-18.5522
116.249	-19.9919
116.272	-21.3842
116.296	-22.7262
116.319	-24.0149
116.343	-25.2479
116.366	-26.4234
116.382	-27.1685
116.398	-27.8879
116.413	-28.5814
116.429	-29.2492
116.444	-29.8917
116.46	-30.5092
116.475	-31.1022
116.491	-31.6713
116.506	-32.2172
116.522	-32.7406
116.538	-33.2424
116.553	-33.7233
116.577	-34.4202
116.601	-35.0733
116.625	-35.6858
116.648	-36.2606
116.672	-36.8008
116.696	-37.309
116.72	-37.7881
116.743	-38.2403
116.767	-38.6681
116.791	-39.0733
116.815	-39.4579
116.839	-39.8233
116.862	-40.171
116.886	-40.5023
116.91	-40.8182
116.934	-41.1197
116.958	-41.4078
116.981	-41.683
117.005	-41.9462
117.029	-42.1979
117.053	-42.4387
117.077	-42.6691
117.1	-42.8897
117.124	-43.1008
117.148	-43.3029
117.172	-43.4965
117.196	-43.6818
117.219	-43.8594
117.243	-44.0295
117.267	-44.1925
117.291	-44.3486
117.314	-44.4983
117.338	-44.6418
117.362	-44.7793
117.398	-44.9757
117.434	-45.1599
117.47	-45.3327
117.505	-45.4946
117.541	-45.6464
117.577	-45.7884
117.613	-45.9212
117.649	-46.0452
117.685	-46.1609
117.72	-46.2687
117.756	-46.369
117.792	-46.4621
117.828	-46.5485
117.864	-46.6282
117.9	-46.7015
117.935	-46.7689
117.971	-46.8308
118.007	-46.8874
118.043	-46.9391
118.079	-46.9859
118.114	-47.028
118.15	-47.0659
118.186	-47.1001
118.222	-47.1307
118.258	-47.1575
118.294	-47.1807
118.329	-47.2008
118.365	-47.2179
118.401	-47.2316
118.462	-47.248
118.523	-47.2567
118.584	-47.2589
