label:v(.5)
82956
0	-65
0.000952386	-65.0001
0.00250338	-65.0003
0.00512434	-65.0006
0.00774531	-65.0009
0.0129395	-65.0013
0.0181337	-65.0016
0.0329952	-65.0022
0.0478568	-65.0027
0.0627183	-65.0033
0.0775798	-65.004
0.0924413	-65.005
0.118291	-65.0071
0.162371	-65.0119
0.233667	-65.0217
0.304963	-65.0334
0.433932	-65.0573
0.5629	-65.0832
0.81431	-65.1365
1.06572	-65.1908
1.31713	-65.2452
1.56854	-65.3001
1.81995	-65.3552
2.07136	-65.4101
2.58059	-65.5195
3.08982	-65.6282
3.59906	-65.7355
4.10829	-65.8415
5.04163	-66.0315
5.97498	-66.2167
6.90833	-66.3969
8.33841	-66.6634
9.7685	-66.9181
11.9664	-67.2879
14.1643	-67.6317
16.3622	-67.9505
18.56	-68.2449
20.7579	-68.5169
22.9558	-68.7672
25.1537	-68.9969
27.3516	-69.2067
29.5495	-69.3984
31.7474	-69.5726
33.9453	-69.7307
36.1431	-69.873
38.341	-70.0009
40.5389	-70.115
42.7368	-70.2166
44.9347	-70.3062
47.1326	-70.3848
49.3305	-70.453
51.5283	-70.5118
53.7262	-70.5616
55.9241	-70.6035
58.122	-70.6377
60.3199	-70.6652
62.5178	-70.6863
65.8364	-70.7079
69.155	-70.7184
74.9603	-70.7148
80.7657	-70.6899
86.5711	-70.6487
92.3764	-70.5999
98.1818	-70.5451
100	-70.5273
100	-70.5273
100	-70.5241
100.001	-70.521
100.001	-70.5148
100.002	-70.5086
100.003	-70.4974
100.005	-70.4807
100.008	-70.449
100.011	-70.4183
100.015	-70.3885
100.018	-70.3594
100.024	-70.3151
100.029	-70.2722
100.034	-70.2307
100.044	-70.1591
100.053	-70.0907
100.069	-69.9803
100.086	-69.8767
100.102	-69.7789
100.118	-69.6865
100.142	-69.556
100.167	-69.4347
100.191	-69.3214
100.269	-68.9979
100.348	-68.7248
100.426	-68.4875
100.504	-68.2758
100.583	-68.0834
100.661	-67.9064
100.739	-67.7424
100.818	-67.5891
100.946	-67.3574
101.074	-67.1445
101.281	-66.8312
101.488	-66.5441
101.694	-66.2752
101.901	-66.0209
102.108	-65.7775
102.424	-65.4214
102.74	-65.0795
103.056	-64.7484
103.372	-64.4254
103.688	-64.1094
104.005	-63.7992
104.321	-63.4943
104.637	-63.1932
104.953	-62.8966
105.269	-62.6035
105.585	-62.3133
105.901	-62.0252
106.218	-61.7401
106.534	-61.4568
106.85	-61.1757
107.166	-60.894
107.482	-60.6161
107.672	-60.4495
107.862	-60.2817
108.052	-60.1138
108.242	-59.9459
108.432	-59.7787
108.622	-59.6109
108.812	-59.4436
109.002	-59.2757
109.192	-59.1069
109.382	-58.9366
109.572	-58.7665
109.762	-58.596
109.952	-58.4243
110.142	-58.2499
110.332	-58.0737
110.522	-57.8971
110.712	-57.7188
110.902	-57.5393
111.092	-57.3575
111.282	-57.1723
111.472	-56.9835
111.835	-56.615
112.197	-56.2341
112.383	-56.0302
112.57	-55.8188
112.756	-55.6002
112.942	-55.3746
113.038	-55.2541
113.135	-55.1304
113.231	-55.0034
113.464	-54.6832
113.697	-54.3371
113.93	-53.9576
113.988	-53.8567
114.046	-53.7524
114.104	-53.6443
114.163	-53.5322
114.221	-53.4154
114.279	-53.2938
114.337	-53.1667
114.395	-53.0336
114.502	-52.769
114.558	-52.6187
114.613	-52.4579
114.669	-52.2842
114.725	-52.095
114.78	-51.8869
114.807	-51.7802
114.833	-51.6671
114.86	-51.5467
114.886	-51.4181
114.913	-51.2797
114.939	-51.1299
114.966	-50.9664
114.98	-50.8709
114.995	-50.77
115.009	-50.6628
115.023	-50.5486
115.038	-50.4264
115.052	-50.2949
115.067	-50.1526
115.081	-49.9975
115.095	-49.8271
115.103	-49.7325
115.11	-49.6326
115.118	-49.5267
115.125	-49.4142
115.133	-49.2941
115.14	-49.1654
115.147	-49.027
115.155	-48.8773
115.159	-48.7941
115.163	-48.707
115.167	-48.6157
115.17	-48.5199
115.174	-48.4191
115.178	-48.3128
115.182	-48.2005
115.186	-48.0815
115.19	-47.955
115.194	-47.8204
115.198	-47.6765
115.202	-47.5221
115.204	-47.4326
115.206	-47.3393
115.208	-47.2419
115.21	-47.1402
115.212	-47.0337
115.216	-46.8521
115.219	-46.6556
115.223	-46.4422
115.226	-46.2094
115.229	-45.9543
115.233	-45.6733
115.236	-45.3625
115.24	-45.0172
115.243	-44.6323
115.245	-44.375
115.247	-44.0994
115.249	-43.8041
115.251	-43.4881
115.254	-43.15
115.256	-42.789
115.258	-42.4044
115.26	-41.9958
115.262	-41.5633
115.264	-41.1071
115.266	-40.6279
115.268	-40.1265
115.27	-39.604
115.272	-39.0617
115.275	-38.5009
115.277	-37.9228
115.279	-37.3286
115.281	-36.7194
115.283	-36.0963
115.285	-35.46
115.287	-34.8112
115.291	-33.6701
115.294	-32.4956
115.298	-31.2885
115.302	-30.0483
115.305	-28.7739
115.309	-27.4634
115.312	-26.1145
115.316	-24.7245
115.322	-22.3372
115.328	-19.8177
115.334	-17.1537
115.34	-14.3347
115.346	-11.3536
115.352	-8.20666
115.357	-4.89517
115.363	-1.42681
115.369	2.18199
115.375	5.90344
115.381	9.69633
115.387	13.505
115.393	17.2609
115.399	20.8874
115.405	24.3071
115.411	27.4514
115.417	30.2683
115.423	32.7277
115.429	34.8215
115.435	36.5615
115.44	37.9737
115.446	39.0926
115.452	39.9562
115.458	40.6021
115.464	41.0651
115.47	41.3762
115.48	41.6288
115.496	41.5386
115.511	41.0769
115.527	40.3969
115.543	39.5902
115.559	38.7174
115.574	37.8273
115.59	36.949
115.606	36.0902
115.621	35.2397
115.631	34.7041
115.641	34.1539
115.651	33.5822
115.66	32.9834
115.67	32.3534
115.68	31.6897
115.689	30.9914
115.707	29.6866
115.724	28.2848
115.741	26.7986
115.758	25.2425
115.775	23.6303
115.792	21.9747
115.809	20.2877
115.826	18.5802
115.843	16.862
115.869	14.2028
115.896	11.5639
115.922	8.96719
115.949	6.43191
115.975	3.97437
115.994	2.26413
116.013	0.603133
116.032	-1.00811
116.051	-2.57119
116.07	-4.0891
116.089	-5.56557
116.108	-7.00457
116.127	-8.40964
116.146	-9.78395
116.164	-11.13
116.183	-12.4495
116.202	-13.7434
116.221	-15.0121
116.24	-16.2552
116.259	-17.472
116.278	-18.6614
116.297	-19.8218
116.316	-20.9517
116.335	-22.0496
116.354	-23.1139
116.373	-24.143
116.392	-25.1359
116.411	-26.0916
116.43	-27.0094
116.449	-27.8888
116.468	-28.73
116.487	-29.5332
116.506	-30.2989
116.525	-31.0281
116.543	-31.7217
116.562	-32.381
116.581	-33.0074
116.6	-33.6022
116.619	-34.167
116.638	-34.7033
116.657	-35.2128
116.676	-35.6968
116.695	-36.1571
116.714	-36.595
116.733	-37.0121
116.752	-37.4096
116.771	-37.7889
116.79	-38.1513
116.809	-38.4978
116.828	-38.8296
116.847	-39.1475
116.866	-39.4525
116.885	-39.7454
116.904	-40.0269
116.923	-40.2976
116.941	-40.5582
116.96	-40.8091
116.979	-41.0509
116.998	-41.284
117.017	-41.5089
117.036	-41.7258
117.055	-41.9351
117.084	-42.2367
117.112	-42.5228
117.141	-42.7943
117.169	-43.0519
117.198	-43.2963
117.227	-43.5284
117.255	-43.7489
117.284	-43.9583
117.312	-44.1572
117.341	-44.3462
117.369	-44.5259
117.398	-44.6968
117.426	-44.8592
117.455	-45.0137
117.484	-45.1606
117.512	-45.3002
117.541	-45.433
117.569	-45.5592
117.598	-45.6791
117.626	-45.7929
117.655	-45.901
117.683	-46.0035
117.712	-46.1006
117.758	-46.2451
117.803	-46.3773
117.849	-46.498
117.894	-46.6077
117.94	-46.707
117.986	-46.7966
118.031	-46.8774
118.077	-46.9499
118.122	-47.0146
118.168	-47.0715
118.214	-47.1213
118.259	-47.165
118.305	-47.2027
118.35	-47.2345
118.424	-47.2742
118.497	-47.3016
118.57	-47.318
118.643	-47.3236
118.716	-47.3189
118.789	-47.3035
118.862	-47.2787
118.88	-47.2711
118.898	-47.2626
118.917	-47.2533
118.935	-47.2432
118.953	-47.2325
118.987	-47.2111
119.02	-47.1873
119.053	-47.1612
119.109	-47.1114
119.165	-47.0532
119.22	-46.9855
119.276	-46.9068
119.332	-46.8155
119.387	-46.7093
