label:v(.5)
89376
0	-65
0.000952386	-65.0001
0.00250338	-65.0003
0.00512434	-65.0006
0.00774531	-65.0009
0.0129395	-65.0013
0.0181337	-65.0016
0.0329952	-65.0022
0.0478568	-65.0027
0.0627183	-65.0033
0.0775798	-65.004
0.0924413	-65.005
0.118291	-65.0071
0.162371	-65.0119
0.233667	-65.0217
0.304963	-65.0334
0.433932	-65.0573
0.5629	-65.0832
0.8143	-65.1365
1.0657	-65.1908
1.3171	-65.2452
1.5685	-65.3001
1.8199	-65.3552
2.0713	-65.4101
2.58075	-65.5196
3.0902	-65.6284
3.59966	-65.7357
4.10911	-65.8418
5.04398	-66.0321
5.97885	-66.2176
6.91372	-66.398
8.341	-66.6639
9.76827	-66.9179
11.981	-67.2897
14.1938	-67.6349
16.4066	-67.9546
18.6194	-68.2493
20.8321	-68.5214
23.0449	-68.7713
25.2577	-69.0004
27.4704	-69.2092
29.6832	-69.3998
31.896	-69.5726
34.1088	-69.7292
36.3215	-69.87
38.5343	-69.9962
40.7471	-70.1086
42.9599	-70.2085
45.1726	-70.2963
47.3854	-70.3732
49.5982	-70.4396
51.8109	-70.4967
54.0237	-70.5449
56.2365	-70.5851
58.4493	-70.6178
60.662	-70.6438
62.8748	-70.6635
66.4925	-70.684
70.1102	-70.6916
73.7279	-70.6885
82.4483	-70.6492
91.1687	-70.5795
99.8891	-70.4974
100	-70.4963
100	-70.4963
100	-70.4931
100.001	-70.49
100.001	-70.4838
100.002	-70.4776
100.003	-70.4664
100.005	-70.4497
100.008	-70.418
100.011	-70.3873
100.015	-70.3574
100.018	-70.3284
100.024	-70.2841
100.029	-70.2412
100.034	-70.1996
100.044	-70.1281
100.053	-70.0596
100.069	-69.9492
100.086	-69.8456
100.102	-69.7479
100.118	-69.6555
100.142	-69.525
100.167	-69.4036
100.191	-69.2903
100.27	-68.9639
100.349	-68.6887
100.428	-68.4498
100.507	-68.2368
100.587	-68.0432
100.666	-67.8653
100.745	-67.7004
100.824	-67.5464
100.953	-67.3138
101.083	-67.1
101.293	-66.7825
101.504	-66.4915
101.714	-66.2191
101.924	-65.9613
102.254	-65.5776
102.584	-65.2124
102.915	-64.8615
103.245	-64.5218
103.575	-64.1888
103.905	-63.8631
104.235	-63.5427
104.565	-63.2289
104.895	-62.9191
105.225	-62.6113
105.555	-62.3067
105.885	-62.0042
106.215	-61.7053
106.545	-61.4097
106.875	-61.1169
107.46	-60.5989
108.045	-60.0818
108.63	-59.5648
109.215	-59.0483
109.799	-58.525
110.384	-57.9872
110.969	-57.433
111.554	-56.858
112.139	-56.2493
112.724	-55.5885
113.309	-54.8567
113.365	-54.7807
113.421	-54.702
113.477	-54.6213
113.534	-54.5392
113.59	-54.4556
113.646	-54.3703
113.702	-54.2828
113.814	-54.1023
113.926	-53.913
113.977	-53.8226
114.029	-53.7296
114.08	-53.6337
114.132	-53.5345
114.183	-53.4317
114.234	-53.3253
114.286	-53.2147
114.337	-53.0997
114.442	-52.8484
114.546	-52.5677
114.65	-52.2487
114.676	-52.1619
114.702	-52.0711
114.729	-51.9756
114.778	-51.7817
114.827	-51.5655
114.85	-51.4535
114.874	-51.3343
114.897	-51.2068
114.92	-51.0696
114.944	-50.9208
114.967	-50.7582
114.991	-50.5787
115.003	-50.4749
115.016	-50.3646
115.028	-50.2468
115.041	-50.1205
115.053	-49.9842
115.066	-49.8363
115.078	-49.6747
115.091	-49.4966
115.097	-49.4039
115.103	-49.3062
115.109	-49.2029
115.115	-49.0934
115.121	-48.977
115.127	-48.8528
115.133	-48.7197
115.139	-48.5766
115.142	-48.4937
115.146	-48.4071
115.149	-48.3165
115.152	-48.2216
115.156	-48.122
115.161	-47.957
115.166	-47.7778
115.171	-47.5821
115.176	-47.3669
115.181	-47.1287
115.186	-46.8631
115.192	-46.5642
115.197	-46.2248
115.202	-45.8354
115.207	-45.3841
115.21	-45.0875
115.213	-44.7617
115.216	-44.403
115.218	-44.1603
115.22	-43.9021
115.222	-43.6278
115.223	-43.3363
115.225	-43.0271
115.227	-42.6994
115.229	-42.3529
115.231	-41.9874
115.233	-41.6028
115.235	-41.1994
115.237	-40.7776
115.238	-40.3379
115.24	-39.8812
115.242	-39.4082
115.244	-38.9198
115.246	-38.4169
115.248	-37.9005
115.25	-37.3714
115.251	-36.8303
115.254	-35.9597
115.257	-35.0637
115.26	-34.144
115.263	-33.2019
115.266	-32.2379
115.269	-31.2522
115.272	-30.2446
115.277	-28.6221
115.281	-26.9406
115.286	-25.195
115.29	-23.3797
115.295	-21.4884
115.3	-19.5154
115.304	-17.4552
115.309	-15.3029
115.313	-13.0549
115.318	-10.7085
115.322	-8.26276
115.327	-5.71832
115.332	-3.07832
115.336	-0.348732
115.341	2.46087
115.345	5.33654
115.35	8.25951
115.355	11.2057
115.359	14.1461
115.364	17.0473
115.371	21.4646
115.378	25.5579
115.385	29.2074
115.393	32.3367
115.4	34.9204
115.407	36.9784
115.414	38.5608
115.422	39.7334
115.429	40.5656
115.436	41.1219
115.443	41.4582
115.451	41.621
115.463	41.6043
115.475	41.3338
115.487	40.8932
115.499	40.3411
115.511	39.718
115.523	39.0542
115.535	38.3725
115.548	37.6891
115.56	37.0137
115.572	36.3497
115.584	35.6933
115.596	35.0351
115.608	34.3615
115.62	33.6589
115.632	32.9155
115.644	32.1232
115.656	31.2782
115.669	30.3799
115.681	29.4302
115.693	28.4328
115.705	27.3921
115.725	25.6226
115.744	23.7736
115.764	21.866
115.784	19.9183
115.803	17.9464
115.823	15.964
115.843	13.9832
115.862	12.0148
115.882	10.0681
115.902	8.15134
115.921	6.27183
115.941	4.43604
115.961	2.64913
115.98	0.91452
115.993	-0.213549
116.006	-1.31797
116.02	-2.39944
116.033	-3.45897
116.046	-4.49777
116.059	-5.51714
116.072	-6.51841
116.085	-7.50283
116.098	-8.47156
116.118	-9.89895
116.15	-12.1431
116.182	-14.3143
116.214	-16.414
116.246	-18.4387
116.277	-20.3823
116.298	-21.5852
116.318	-22.7495
116.339	-23.8734
116.359	-24.9552
116.38	-25.9938
116.4	-26.9881
116.421	-27.9378
116.441	-28.8428
116.462	-29.7035
116.482	-30.5207
116.503	-31.2956
116.523	-32.0294
116.544	-32.7239
116.564	-33.3808
116.585	-34.0019
116.605	-34.5892
116.626	-35.1447
116.646	-35.6704
116.667	-36.1681
116.687	-36.6398
116.708	-37.0873
116.728	-37.5123
116.749	-37.9163
116.769	-38.3011
116.79	-38.6679
116.81	-39.018
116.831	-39.3526
116.851	-39.6728
116.871	-39.9794
116.892	-40.2733
116.912	-40.5553
116.933	-40.8261
116.953	-41.0862
116.974	-41.3363
116.994	-41.5767
117.015	-41.8081
117.035	-42.0307
117.068	-42.3687
117.101	-42.6869
117.133	-42.9865
117.166	-43.2687
117.199	-43.5347
117.232	-43.7853
117.264	-44.0216
117.297	-44.2444
117.33	-44.4545
117.362	-44.6528
117.395	-44.8399
117.428	-45.0165
117.46	-45.183
117.493	-45.3401
117.526	-45.4883
117.558	-45.6281
117.591	-45.7597
117.624	-45.8834
117.656	-45.9997
117.689	-46.1091
117.722	-46.2119
117.755	-46.3082
117.787	-46.3983
117.82	-46.4825
117.853	-46.5612
117.908	-46.683
117.964	-46.7902
118.02	-46.8837
118.076	-46.9647
118.131	-47.0343
118.187	-47.094
118.243	-47.1443
118.339	-47.2101
118.434	-47.2523
118.53	-47.2748
118.626	-47.2796
118.722	-47.2661
118.817	-47.235
118.841	-47.2247
118.865	-47.2133
118.889	-47.2005
118.913	-47.1865
118.937	-47.1714
118.961	-47.1551
118.985	-47.1376
119.022	-47.1078
119.06	-47.0748
119.097	-47.0382
119.135	-46.9975
119.201	-46.9143
119.267	-46.8154
119.338	-46.6879
119.409	-46.5324
119.48	-46.3399
119.526	-46.1931
119.571	-46.0206
119.616	-45.8146
119.661	-45.5644
119.706	-45.2539
119.728	-45.0715
119.75	-44.8631
119.772	-44.622
119.795	-44.3392
119.817	-44.0025
119.83	-43.7728
119.843	-43.5137
119.856	-43.219
119.869	-42.8806
119.882	-42.488
119.895	-42.0279
119.909	-41.4827
119.922	-40.8307
119.929	-40.4117
119.936	-39.9464
119.944	-39.4295
119.951	-38.8562
119.958	-38.2224
119.965	-37.5255
119.973	-36.7644
119.98	-35.94
